"Date","Price","Open","High","Low","Change %"
"Mar 12, 2014","170.79","171.13","171.47","170.10","-0.23%"
"Mar 11, 2014","171.19","171.85","172.17","170.90","-0.41%"
"Mar 10, 2014","171.90","172.61","172.90","171.47","-0.42%"
"Mar 07, 2014","172.63","172.51","173.63","171.96","0.05%"
"Mar 06, 2014","172.54","171.04","172.87","170.92","0.87%"
"Mar 05, 2014","171.06","170.30","171.42","170.07","0.43%"
"Mar 04, 2014","170.32","169.03","170.55","168.90","0.73%"
"Mar 03, 2014","169.08","170.02","170.17","168.76","-0.82%"
"Feb 28, 2014","170.47","170.40","171.22","169.32","0.02%"
"Feb 27, 2014","170.44","170.64","170.88","168.99","-0.15%"
"Feb 26, 2014","170.69","170.47","171.00","169.88","0.09%"
"Feb 25, 2014","170.53","170.67","171.12","170.02","-0.13%"
"Feb 24, 2014","170.76","170.41","170.89","169.80","0.23%"
"Feb 21, 2014","170.36","170.25","171.75","170.11","0.05%"
"Feb 20, 2014","170.27","170.64","170.79","169.18","-0.23%"
"Feb 19, 2014","170.66","170.73","171.19","169.54","-0.08%"
"Feb 18, 2014","170.80","170.29","171.93","170.21","0.26%"
"Feb 17, 2014","170.36","170.39","171.13","169.87","-0.07%"
"Feb 14, 2014","170.48","170.15","170.68","169.08","0.16%"
"Feb 13, 2014","170.21","170.12","170.48","169.17","0.03%"
"Feb 12, 2014","170.16","168.83","170.25","168.26","0.78%"
"Feb 11, 2014","168.84","167.66","169.11","167.45","0.67%"
"Feb 10, 2014","167.71","167.81","168.46","167.14","-0.14%"
"Feb 07, 2014","167.95","166.59","168.07","166.08","0.78%"
"Feb 06, 2014","166.65","165.41","166.87","164.97","0.73%"
"Feb 05, 2014","165.44","165.92","166.17","163.92","-0.31%"
"Feb 04, 2014","165.95","164.64","166.05","163.82","0.78%"
"Feb 03, 2014","164.67","167.83","168.25","164.26","-1.81%"
"Jan 31, 2014","167.70","169.29","169.77","167.52","-0.97%"
"Jan 30, 2014","169.34","169.38","169.83","168.12","-0.06%"
"Jan 29, 2014","169.44","170.64","171.50","168.66","-0.74%"
"Jan 28, 2014","170.70","170.05","171.32","169.85","0.37%"
"Jan 27, 2014","170.07","168.55","170.56","167.74","0.86%"
"Jan 24, 2014","168.62","171.77","172.37","168.51","-1.86%"
"Jan 23, 2014","171.81","173.21","173.66","171.17","-0.82%"
"Jan 22, 2014","173.23","171.81","173.31","171.28","0.79%"
"Jan 21, 2014","171.88","171.12","172.41","170.99","0.41%"
"Jan 20, 2014","171.18","171.23","171.53","170.26","-0.09%"
"Jan 17, 2014","171.33","170.61","171.94","170.10","0.39%"
"Jan 16, 2014","170.67","171.11","171.81","170.11","-0.29%"
"Jan 15, 2014","171.17","171.28","171.62","170.39","-0.09%"
"Jan 14, 2014","171.33","168.70","171.49","168.66","1.53%"
"Jan 13, 2014","168.74","171.53","171.65","168.31","-1.71%"
"Jan 10, 2014","171.67","172.75","173.11","171.17","-0.64%"
"Jan 09, 2014","172.77","172.41","173.14","172.12","0.18%"
"Jan 08, 2014","172.46","171.56","172.86","171.44","0.50%"
"Jan 07, 2014","171.61","170.93","171.77","170.78","0.37%"
"Jan 06, 2014","170.98","172.05","172.25","170.36","-0.67%"
"Jan 03, 2014","172.13","172.37","172.59","171.02","-0.15%"
"Jan 02, 2014","172.38","174.29","174.88","171.77","-1.13%"
"Jan 01, 2014","174.35","174.32","174.60","173.95","-0.02%"
"Dec 31, 2013","174.38","173.46","174.64","172.75","0.49%"
"Dec 30, 2013","173.53","173.24","173.88","173.03","0.12%"
"Dec 27, 2013","173.32","171.96","174.00","171.85","0.77%"
"Dec 26, 2013","172.00","170.58","172.23","170.58","0.78%"
"Dec 25, 2013","170.67","170.85","170.92","170.03","-0.13%"
"Dec 24, 2013","170.90","170.23","170.93","170.05","0.36%"
"Dec 23, 2013","170.28","169.92","170.42","169.71","0.16%"
"Dec 20, 2013","170.01","170.63","171.12","169.77","-0.40%"
"Dec 19, 2013","170.69","170.86","171.09","169.90","-0.14%"
"Dec 18, 2013","170.93","166.92","171.22","166.81","2.36%"
"Dec 17, 2013","166.99","167.87","168.20","166.50","-0.54%"
"Dec 16, 2013","167.89","168.13","168.47","167.29","-0.21%"
"Dec 13, 2013","168.24","168.98","169.88","167.67","-0.47%"
"Dec 12, 2013","169.03","167.68","169.15","167.59","0.76%"
"Dec 11, 2013","167.75","169.09","169.41","167.48","-0.82%"
"Dec 10, 2013","169.13","169.65","170.09","168.63","-0.32%"
"Dec 09, 2013","169.68","167.82","169.76","167.77","0.85%"
"Dec 06, 2013","168.25","166.24","168.29","165.97","1.19%"
"Dec 05, 2013","166.27","167.67","167.78","165.82","-0.86%"
"Dec 04, 2013","167.71","167.97","168.41","166.82","-0.20%"
"Dec 03, 2013","168.04","168.36","169.19","167.31","-0.22%"
"Dec 02, 2013","168.41","167.57","168.83","167.52","0.44%"
"Nov 29, 2013","167.68","167.18","167.99","166.78","0.28%"
"Nov 28, 2013","167.21","166.36","167.38","165.91","0.48%"
"Nov 27, 2013","166.41","164.21","166.49","163.97","1.30%"
"Nov 26, 2013","164.27","164.21","164.44","163.61","-0.01%"
"Nov 25, 2013","164.28","164.26","165.34","163.77","-0.03%"
"Nov 22, 2013","164.33","163.84","164.40","163.45","0.27%"
"Nov 21, 2013","163.88","161.07","163.91","160.95","1.73%"
"Nov 20, 2013","161.09","161.39","161.74","160.80","-0.22%"
"Nov 19, 2013","161.45","161.03","161.66","160.35","0.22%"
"Nov 18, 2013","161.10","161.48","161.83","160.68","-0.25%"
"Nov 15, 2013","161.51","160.65","161.69","160.59","0.50%"
"Nov 14, 2013","160.70","159.31","160.95","159.00","0.83%"
"Nov 13, 2013","159.37","158.44","159.46","157.93","0.57%"
"Nov 12, 2013","158.47","158.49","159.25","157.96","-0.05%"
"Nov 11, 2013","158.55","158.80","158.87","158.27","-0.09%"
"Nov 08, 2013","158.69","157.87","158.88","157.44","0.51%"
"Nov 07, 2013","157.89","158.62","159.30","157.25","-0.49%"
"Nov 06, 2013","158.66","158.02","159.02","157.86","0.38%"
"Nov 05, 2013","158.06","157.41","158.28","156.59","0.39%"
"Nov 04, 2013","157.45","157.10","157.72","157.04","0.17%"
"Nov 01, 2013","157.18","157.75","157.87","156.78","-0.38%"
"Oct 31, 2013","157.78","157.97","158.06","157.22","-0.14%"
"Oct 30, 2013","158.00","157.51","158.24","157.30","0.28%"
"Oct 29, 2013","157.56","157.62","157.73","156.71","-0.08%"
"Oct 28, 2013","157.68","157.72","158.38","157.52","0.12%"
"Oct 25, 2013","157.49","157.58","158.00","157.07","-0.08%"
"Oct 24, 2013","157.61","157.37","158.23","156.99","0.13%"
"Oct 23, 2013","157.41","159.30","159.42","156.81","-1.21%"
"Oct 22, 2013","159.34","158.50","159.56","157.88","0.50%"
"Oct 21, 2013","158.55","157.93","158.80","157.87","0.34%"
"Oct 18, 2013","158.01","158.23","158.76","157.92","-0.16%"
"Oct 17, 2013","158.26","157.50","158.32","157.00","0.46%"
"Oct 16, 2013","157.53","157.00","158.06","156.88","0.31%"
"Oct 15, 2013","157.04","157.50","157.74","156.79","-0.34%"
"Oct 14, 2013","157.57","157.20","157.68","156.39","0.18%"
"Oct 11, 2013","157.28","156.69","157.56","156.41","0.36%"
"Oct 10, 2013","156.71","155.28","157.02","155.22","0.89%"
"Oct 09, 2013","155.32","155.77","156.60","154.67","-0.32%"
"Oct 08, 2013","155.82","155.61","156.70","155.34","0.10%"
"Oct 07, 2013","155.67","156.00","156.22","155.36","-0.24%"
"Oct 04, 2013","156.05","157.07","157.40","155.67","-0.69%"
"Oct 03, 2013","157.14","157.88","158.91","156.66","-0.51%"
"Oct 02, 2013","157.94","158.63","158.87","157.44","-0.48%"
"Oct 01, 2013","158.70","158.91","160.02","158.39","-0.19%"
"Sep 30, 2013","159.00","158.01","159.47","157.07","0.27%"
"Sep 27, 2013","158.57","158.75","159.08","158.19","-0.14%"
"Sep 26, 2013","158.79","158.25","159.32","157.94","0.32%"
"Sep 25, 2013","158.29","157.95","158.87","157.31","0.18%"
"Sep 24, 2013","158.01","158.53","159.01","157.29","-0.35%"
"Sep 23, 2013","158.57","158.68","159.09","158.14","-0.25%"
"Sep 20, 2013","158.96","159.40","159.74","158.91","-0.29%"
"Sep 19, 2013","159.43","158.10","160.06","158.00","0.82%"
"Sep 18, 2013","158.13","157.59","158.28","157.28","0.31%"
"Sep 17, 2013","157.64","157.41","158.19","157.33","0.09%"
"Sep 16, 2013","157.50","157.88","157.99","157.04","-0.16%"
"Sep 13, 2013","157.75","157.31","158.01","157.08","0.26%"
"Sep 12, 2013","157.34","157.94","158.25","156.66","-0.41%"
"Sep 11, 2013","157.98","157.94","158.53","157.46","-0.01%"
"Sep 10, 2013","157.99","156.25","158.09","156.11","1.10%"
"Sep 09, 2013","156.27","156.03","156.68","155.44","0.86%"
"Sep 06, 2013","154.93","156.06","156.25","154.09","-0.75%"
"Sep 05, 2013","156.10","155.85","156.48","155.45","0.13%"
"Sep 04, 2013","155.89","154.89","156.05","154.69","0.61%"
"Sep 03, 2013","154.95","154.40","155.46","154.30","0.34%"
"Sep 02, 2013","154.42","152.26","154.91","152.24","1.43%"
"Aug 30, 2013","152.25","152.46","152.70","151.69","-0.16%"
"Aug 29, 2013","152.49","151.55","152.75","151.45","0.58%"
"Aug 28, 2013","151.61","150.80","151.93","150.42","0.50%"
"Aug 27, 2013","150.85","153.40","153.51","150.64","-1.69%"
"Aug 26, 2013","153.44","152.92","153.98","152.90","-0.19%"
"Aug 23, 2013","153.73","153.85","154.68","153.35","-0.11%"
"Aug 22, 2013","153.90","152.92","154.07","152.60","0.61%"
"Aug 21, 2013","152.97","152.34","153.65","152.07","0.37%"
"Aug 20, 2013","152.41","152.64","153.16","151.70","-0.18%"
"Aug 19, 2013","152.68","152.38","153.62","152.16","0.16%"
"Aug 16, 2013","152.43","152.26","152.78","151.74","0.08%"
"Aug 15, 2013","152.31","152.05","153.29","151.43","0.12%"
"Aug 14, 2013","152.12","151.67","152.59","151.13","0.27%"
"Aug 13, 2013","151.71","149.80","152.10","149.69","1.24%"
"Aug 12, 2013","149.85","149.11","149.97","148.84","0.48%"
"Aug 09, 2013","149.14","150.27","150.67","149.03","-0.76%"
"Aug 08, 2013","150.28","149.16","150.36","148.87","0.72%"
"Aug 07, 2013","149.21","150.00","150.75","147.59","-0.54%"
"Aug 06, 2013","150.02","150.96","151.45","149.85","-0.62%"
"Aug 05, 2013","150.95","151.21","151.57","150.28","-0.24%"
"Aug 02, 2013","151.31","150.48","151.51","150.15","0.53%"
"Aug 01, 2013","150.51","148.81","150.71","148.18","1.12%"
"Jul 31, 2013","148.85","149.36","149.56","148.22","-0.36%"
"Jul 30, 2013","149.39","150.20","150.94","149.13","-0.58%"
"Jul 29, 2013","150.26","151.08","151.29","149.96","-0.60%"
"Jul 26, 2013","151.16","152.78","152.97","150.68","-1.09%"
"Jul 25, 2013","152.83","153.52","153.85","152.21","-0.47%"
"Jul 24, 2013","153.55","152.77","154.11","152.73","0.48%"
"Jul 23, 2013","152.81","153.02","153.73","152.29","-0.18%"
"Jul 22, 2013","153.09","153.74","153.81","152.32","-0.38%"
"Jul 19, 2013","153.68","152.85","153.70","152.11","0.48%"
"Jul 18, 2013","152.94","151.47","153.14","151.34","0.95%"
"Jul 17, 2013","151.50","150.18","152.04","149.85","0.84%"
"Jul 16, 2013","150.24","150.75","151.14","149.71","-0.36%"
"Jul 15, 2013","150.79","150.03","151.30","149.67","0.59%"
"Jul 12, 2013","149.91","150.20","150.69","149.41","-0.23%"
"Jul 11, 2013","150.26","149.57","150.69","148.95","0.43%"
"Jul 10, 2013","149.61","150.33","150.49","148.73","-0.51%"
"Jul 09, 2013","150.38","150.91","151.65","149.73","-0.38%"
"Jul 08, 2013","150.96","150.67","151.17","150.17","0.19%"
"Jul 05, 2013","150.68","150.75","151.16","149.45","-0.07%"
"Jul 04, 2013","150.79","152.65","152.90","150.26","-1.22%"
"Jul 03, 2013","152.66","152.47","153.06","151.20","0.10%"
"Jul 02, 2013","152.50","151.61","152.76","151.22","0.55%"
"Jul 01, 2013","151.66","150.71","152.10","150.68","0.56%"
"Jun 28, 2013","150.81","150.04","151.18","149.99","0.49%"
"Jun 27, 2013","150.07","149.64","150.62","149.47","0.25%"
"Jun 26, 2013","149.69","150.82","151.46","149.20","-0.76%"
"Jun 25, 2013","150.83","150.80","151.50","149.65","0.00%"
"Jun 24, 2013","150.83","150.68","151.77","149.70","-0.08%"
"Jun 21, 2013","150.95","150.83","151.96","149.72","0.05%"
"Jun 20, 2013","150.88","149.36","151.97","148.84","0.99%"
"Jun 19, 2013","149.40","149.10","150.33","148.22","0.19%"
"Jun 18, 2013","149.12","148.52","149.50","148.43","0.36%"
"Jun 17, 2013","148.58","147.76","149.50","147.76","0.55%"
"Jun 14, 2013","147.76","149.87","150.61","147.40","-1.45%"
"Jun 13, 2013","149.93","150.50","150.69","147.09","-0.43%"
"Jun 12, 2013","150.58","150.22","152.08","149.26","0.20%"
"Jun 11, 2013","150.28","153.78","154.25","149.36","-2.30%"
"Jun 10, 2013","153.81","151.66","154.22","151.14","1.35%"
"Jun 07, 2013","151.76","151.30","152.06","148.25","0.31%"
"Jun 06, 2013","151.29","152.54","153.64","150.29","-0.87%"
"Jun 05, 2013","152.62","153.12","153.73","152.34","-0.37%"
"Jun 04, 2013","153.18","152.45","153.84","152.23","0.44%"
"Jun 03, 2013","152.51","152.51","153.30","151.89","-0.15%"
"May 31, 2013","152.74","153.39","154.27","152.32","-0.46%"
"May 30, 2013","153.45","153.01","154.06","152.25","0.24%"
"May 29, 2013","153.09","153.92","154.07","152.20","-0.58%"
"May 28, 2013","153.99","152.41","154.66","152.33","1.00%"
"May 27, 2013","152.47","153.75","153.81","152.30","-0.48%"
"May 24, 2013","153.21","154.09","154.80","152.27","-0.60%"
"May 23, 2013","154.14","155.18","155.63","151.76","-0.71%"
"May 22, 2013","155.24","155.28","156.09","154.51","-0.06%"
"May 21, 2013","155.34","155.96","156.62","155.10","-0.43%"
"May 20, 2013","156.01","156.15","156.37","155.24","-0.36%"
"May 17, 2013","156.57","156.08","156.75","155.60","0.27%"
"May 16, 2013","156.15","155.70","156.56","155.32","0.26%"
"May 15, 2013","155.75","155.66","156.47","155.37","0.03%"
"May 14, 2013","155.71","155.75","156.09","154.93","-0.04%"
"May 13, 2013","155.78","156.22","156.78","155.50","-0.22%"
"May 10, 2013","156.13","155.35","156.75","155.27","0.45%"
"May 09, 2013","155.43","153.74","155.82","153.21","1.06%"
"May 08, 2013","153.80","153.28","154.17","152.71","0.31%"
"May 07, 2013","153.33","154.37","154.53","152.96","-0.70%"
"May 06, 2013","154.41","154.25","154.82","154.01","0.12%"
"May 03, 2013","154.22","152.15","154.72","151.99","1.33%"
"May 02, 2013","152.19","151.43","153.31","150.89","0.46%"
"May 01, 2013","151.49","151.30","152.26","150.81","0.11%"
"Apr 30, 2013","151.33","151.52","152.02","150.72","-0.15%"
"Apr 29, 2013","151.55","151.83","152.26","151.00","-0.14%"
"Apr 26, 2013","151.77","153.13","153.46","151.09","-0.93%"
"Apr 25, 2013","153.19","151.86","153.80","151.39","0.85%"
"Apr 24, 2013","151.90","151.55","152.34","151.08","0.22%"
"Apr 23, 2013","151.56","151.69","152.04","149.93","-0.13%"
"Apr 22, 2013","151.75","151.94","152.26","150.93","0.11%"
"Apr 19, 2013","151.58","150.01","152.59","149.83","1.03%"
"Apr 18, 2013","150.03","149.63","150.51","148.71","0.25%"
"Apr 17, 2013","149.66","150.23","151.19","148.07","-0.17%"
"Apr 16, 2013","149.91","147.44","150.35","147.41","1.79%"
"Apr 15, 2013","147.28","150.77","151.75","147.15","-2.42%"
"Apr 12, 2013","150.93","153.38","153.63","150.52","-1.61%"
"Apr 11, 2013","153.40","152.90","153.87","152.24","0.31%"
"Apr 10, 2013","152.93","151.87","153.10","151.35","0.78%"
"Apr 09, 2013","151.74","151.83","152.41","150.51","0.07%"
"Apr 08, 2013","151.64","150.76","151.82","150.26","1.37%"
"Apr 05, 2013","149.59","146.77","150.06","145.92","1.94%"
"Apr 04, 2013","146.74","140.86","146.85","140.35","4.19%"
"Apr 03, 2013","140.84","141.00","141.56","140.41","-0.18%"
"Apr 02, 2013","141.10","141.85","142.09","140.91","-0.70%"
"Apr 01, 2013","142.10","143.28","143.42","141.76","-0.82%"
"Mar 29, 2013","143.28","143.06","143.34","142.63","0.13%"
"Mar 28, 2013","143.10","142.80","143.14","142.14","0.09%"
"Mar 27, 2013","142.97","143.19","143.84","142.02","-0.15%"
"Mar 26, 2013","143.19","142.91","143.57","142.44","0.22%"
"Mar 25, 2013","142.88","143.94","144.80","141.86","-0.75%"
"Mar 22, 2013","143.96","144.19","144.58","142.99","-0.02%"
"Mar 21, 2013","143.99","144.98","145.26","143.44","-0.71%"
"Mar 20, 2013","145.02","143.59","145.26","143.18","1.02%"
"Mar 19, 2013","143.56","143.85","144.65","143.11","-0.15%"
"Mar 18, 2013","143.77","143.05","144.38","142.32","-0.18%"
"Mar 15, 2013","144.03","144.90","145.94","143.74","-0.61%"
"Mar 14, 2013","144.91","143.33","145.06","142.97","1.05%"
"Mar 13, 2013","143.40","143.05","143.84","142.59","0.13%"
"Mar 12, 2013","143.21","143.65","144.17","141.96","-0.29%"
"Mar 11, 2013","143.62","143.21","143.82","142.75","0.17%"
"Mar 08, 2013","143.37","142.38","144.70","142.23","0.67%"
"Mar 07, 2013","142.41","141.35","143.00","140.53","0.71%"
"Mar 06, 2013","141.41","141.10","141.52","140.65","0.23%"
"Mar 05, 2013","141.09","141.19","141.47","140.50","-0.06%"
"Mar 04, 2013","141.17","140.73","141.24","140.14","0.41%"
"Mar 01, 2013","140.60","140.34","140.96","139.06","0.11%"
"Feb 28, 2013","140.44","139.69","140.91","139.41","0.48%"
"Feb 27, 2013","139.77","139.03","139.99","138.11","0.52%"
"Feb 26, 2013","139.05","139.50","140.61","137.82","0.22%"
"Feb 25, 2013","138.75","142.53","142.80","137.89","-2.59%"
"Feb 22, 2013","142.44","141.87","143.04","141.64","0.35%"
"Feb 21, 2013","141.95","142.60","142.96","141.29","-0.52%"
"Feb 20, 2013","142.69","144.27","144.76","142.51","-1.12%"
"Feb 19, 2013","144.31","145.31","145.40","143.84","-0.69%"
"Feb 18, 2013","145.31","145.26","145.90","144.98","0.13%"
"Feb 15, 2013","145.12","143.76","145.68","142.70","0.91%"
"Feb 14, 2013","143.81","145.22","145.38","143.52","-0.95%"
"Feb 13, 2013","145.19","146.36","146.62","144.92","-0.83%"
"Feb 12, 2013","146.41","147.62","147.84","145.25","-0.53%"
"Feb 11, 2013","147.19","146.54","147.33","145.80","0.48%"
"Feb 08, 2013","146.49","147.03","147.33","145.00","-0.31%"
"Feb 07, 2013","146.95","146.48","147.99","145.97","0.31%"
"Feb 06, 2013","146.49","146.61","147.26","145.93","0.01%"
"Feb 05, 2013","146.48","145.47","147.27","144.80","0.64%"
"Feb 04, 2013","145.55","145.48","146.62","145.16","-0.12%"
"Feb 01, 2013","145.73","145.10","146.50","144.85","0.38%"
"Jan 31, 2013","145.18","143.97","145.25","143.37","0.90%"
"Jan 30, 2013","143.88","142.96","144.25","142.85","0.61%"
"Jan 29, 2013","143.01","142.41","143.14","141.83","0.40%"
"Jan 28, 2013","142.44","143.51","143.99","142.12","-0.85%"
"Jan 25, 2013","143.66","142.75","144.28","142.42","0.67%"
"Jan 24, 2013","142.70","140.42","142.94","139.84","1.49%"
"Jan 23, 2013","140.60","140.44","140.87","139.20","0.07%"
"Jan 22, 2013","140.50","141.89","142.72","139.74","-0.96%"
"Jan 21, 2013","141.86","142.79","143.10","141.71","-0.80%"
"Jan 18, 2013","143.00","143.78","144.10","142.47","-0.56%"
"Jan 17, 2013","143.80","141.43","144.26","140.80","1.62%"
"Jan 16, 2013","141.51","142.63","142.80","140.46","-0.72%"
"Jan 15, 2013","142.54","143.69","144.22","141.61","-0.88%"
"Jan 14, 2013","143.80","144.03","144.87","142.79","-0.02%"
"Jan 11, 2013","143.83","143.22","144.42","142.95","0.54%"
"Jan 10, 2013","143.06","140.75","143.27","140.67","1.69%"
"Jan 09, 2013","140.68","139.68","141.08","139.38","0.57%"
"Jan 08, 2013","139.88","141.44","141.53","139.41","-1.14%"
"Jan 07, 2013","141.49","141.61","142.10","140.44","-0.13%"
"Jan 04, 2013","141.68","140.47","141.85","140.37","0.85%"
"Jan 03, 2013","140.49","141.75","142.01","140.11","-0.93%"
"Jan 02, 2013","141.81","140.78","142.75","140.50","0.82%"
"Jan 01, 2013","140.65","140.81","141.53","140.57","-0.16%"
"Dec 31, 2012","140.87","138.72","141.07","138.56","1.24%"
"Dec 28, 2012","139.15","138.59","139.54","136.61","0.43%"
"Dec 27, 2012","138.56","138.12","139.17","137.86","0.30%"
"Dec 26, 2012","138.15","136.76","138.23","136.61","1.05%"
"Dec 25, 2012","136.72","136.86","136.97","134.81","-0.12%"
"Dec 24, 2012","136.88","136.23","136.97","136.19","0.48%"
"Dec 21, 2012","136.23","137.38","137.42","135.82","-0.84%"
"Dec 20, 2012","137.38","137.07","137.56","136.17","0.15%"
"Dec 19, 2012","137.18","136.79","137.88","136.72","0.28%"
"Dec 18, 2012","136.80","135.84","136.95","135.76","0.71%"
"Dec 17, 2012","135.84","136.31","136.41","135.38","0.67%"
"Dec 14, 2012","134.93","134.74","135.42","134.25","0.15%"
"Dec 13, 2012","134.73","134.40","135.10","134.08","0.31%"
"Dec 12, 2012","134.32","133.00","134.64","132.82","1.00%"
"Dec 11, 2012","132.99","132.40","133.12","132.27","0.42%"
"Dec 10, 2012","132.43","132.29","132.52","131.62","0.14%"
"Dec 07, 2012","132.25","132.21","132.61","131.62","-0.01%"
"Dec 06, 2012","132.26","132.69","132.96","132.01","-0.29%"
"Dec 05, 2012","132.64","131.75","132.77","131.62","0.64%"
"Dec 04, 2012","131.79","132.28","132.41","131.50","-0.39%"
"Dec 03, 2012","132.31","131.92","132.56","131.55","0.15%"
"Nov 30, 2012","132.11","131.67","132.81","131.51","0.36%"
"Nov 29, 2012","131.64","131.39","131.88","131.20","0.29%"
"Nov 28, 2012","131.26","131.60","131.69","130.40","-0.25%"
"Nov 27, 2012","131.59","131.44","132.12","131.12","0.06%"
"Nov 26, 2012","131.51","131.96","132.45","131.07","-0.44%"
"Nov 23, 2012","132.09","131.35","132.24","130.74","0.49%"
"Nov 22, 2012","131.44","131.60","132.33","131.06","-0.19%"
"Nov 21, 2012","131.69","130.06","131.69","129.95","1.21%"
"Nov 20, 2012","130.12","129.47","130.24","128.95","0.53%"
"Nov 19, 2012","129.43","129.31","129.72","128.88","0.22%"
"Nov 16, 2012","129.15","128.74","129.30","128.20","0.30%"
"Nov 15, 2012","128.76","127.09","129.00","126.86","1.27%"
"Nov 14, 2012","127.14","125.98","127.55","125.93","0.89%"
"Nov 13, 2012","126.02","126.17","126.67","125.63","-0.16%"
"Nov 12, 2012","126.22","126.40","126.54","125.93","-0.13%"
"Nov 09, 2012","126.38","126.97","127.47","125.90","-0.43%"
"Nov 08, 2012","126.92","127.82","127.93","126.67","-0.70%"
"Nov 07, 2012","127.82","128.56","128.86","127.39","-0.61%"
"Nov 06, 2012","128.61","128.26","128.74","127.80","0.25%"
"Nov 05, 2012","128.29","128.78","129.10","127.97","-0.48%"
"Nov 02, 2012","128.91","129.17","129.62","128.63","-0.26%"
"Nov 01, 2012","129.25","128.69","129.47","128.62","0.41%"
"Oct 31, 2012","128.72","127.96","128.94","127.82","0.55%"
"Oct 30, 2012","128.01","127.90","128.32","126.97","0.05%"
"Oct 29, 2012","127.95","128.18","128.37","127.48","-0.27%"
"Oct 26, 2012","128.30","129.52","129.62","127.96","-0.92%"
"Oct 25, 2012","129.49","127.94","129.65","127.89","1.16%"
"Oct 24, 2012","128.00","127.38","128.09","127.09","0.45%"
"Oct 23, 2012","127.43","128.00","128.21","126.90","-0.48%"
"Oct 22, 2012","128.05","126.88","128.19","126.67","0.87%"
"Oct 19, 2012","126.94","127.19","127.59","126.74","-0.20%"
"Oct 18, 2012","127.19","127.41","128.27","127.08","-0.23%"
"Oct 17, 2012","127.48","127.14","127.68","126.70","0.23%"
"Oct 16, 2012","127.19","126.45","127.37","126.42","0.57%"
"Oct 15, 2012","126.47","126.07","126.72","125.48","0.33%"
"Oct 12, 2012","126.06","125.74","126.23","125.46","0.24%"
"Oct 11, 2012","125.76","125.06","126.13","124.68","0.51%"
"Oct 10, 2012","125.12","125.19","125.66","124.95","-0.06%"
"Oct 09, 2012","125.20","125.43","125.87","124.90","-0.21%"
"Oct 08, 2012","125.46","126.90","127.08","125.09","-1.16%"
"Oct 05, 2012","126.93","127.07","127.88","126.70","-0.14%"
"Oct 04, 2012","127.11","126.17","127.19","126.12","0.71%"
"Oct 03, 2012","126.22","126.09","126.51","125.73","0.10%"
"Oct 02, 2012","126.10","125.81","126.49","125.74","0.22%"
"Oct 01, 2012","125.82","125.87","126.32","125.47","-0.12%"
"Sep 28, 2012","125.97","126.02","126.26","125.39","-0.05%"
"Sep 27, 2012","126.03","125.63","126.13","125.51","0.33%"
"Sep 26, 2012","125.62","125.99","126.10","125.29","-0.27%"
"Sep 25, 2012","125.96","126.27","126.96","125.79","-0.24%"
"Sep 24, 2012","126.26","126.88","126.97","125.93","-0.51%"
"Sep 21, 2012","126.91","126.84","127.69","126.72","0.04%"
"Sep 20, 2012","126.86","127.06","127.34","126.19","-0.22%"
"Sep 19, 2012","127.14","127.95","128.85","126.90","-0.66%"
"Sep 18, 2012","127.98","127.88","128.12","127.42","0.04%"
"Sep 17, 2012","127.93","127.17","128.27","126.78","0.64%"
"Sep 14, 2012","127.12","125.10","127.28","125.07","1.53%"
"Sep 13, 2012","125.21","125.37","125.50","124.42","-0.13%"
"Sep 12, 2012","125.37","124.96","125.66","124.86","0.27%"
"Sep 11, 2012","125.03","125.12","125.47","124.66","-0.10%"
"Sep 10, 2012","125.15","125.28","125.41","124.86","-0.10%"
"Sep 07, 2012","125.28","125.67","126.24","125.00","-0.30%"
"Sep 06, 2012","125.66","124.64","125.91","124.58","0.78%"
"Sep 05, 2012","124.69","124.44","124.97","123.98","0.15%"
"Sep 04, 2012","124.50","124.32","124.85","124.25","0.11%"
"Sep 03, 2012","124.36","124.36","124.58","123.89","-0.02%"
"Aug 31, 2012","124.38","124.07","124.62","123.70","0.20%"
"Aug 30, 2012","124.13","124.53","124.81","123.87","-0.39%"
"Aug 29, 2012","124.62","124.20","124.78","124.01","0.31%"
"Aug 28, 2012","124.23","124.28","124.42","123.65","-0.09%"
"Aug 27, 2012","124.34","124.37","124.66","124.17","-0.02%"
"Aug 24, 2012","124.37","124.55","124.88","124.06","-0.12%"
"Aug 23, 2012","124.52","124.75","125.02","124.27","-0.23%"
"Aug 22, 2012","124.81","125.10","125.55","124.15","-0.25%"
"Aug 21, 2012","125.12","124.84","125.55","124.55","0.26%"
"Aug 20, 2012","124.80","124.88","125.05","124.53","-0.09%"
"Aug 17, 2012","124.91","124.78","125.00","124.46","-0.01%"
"Aug 16, 2012","124.92","123.76","124.99","123.73","0.90%"
"Aug 15, 2012","123.80","123.40","124.06","123.25","0.27%"
"Aug 14, 2012","123.47","122.74","123.94","122.71","0.52%"
"Aug 13, 2012","122.83","122.63","123.15","122.34","0.00%"
"Aug 10, 2012","122.83","122.81","123.00","121.75","-0.05%"
"Aug 09, 2012","122.89","122.76","123.23","122.35","0.07%"
"Aug 08, 2012","122.81","122.76","123.02","121.86","0.06%"
"Aug 07, 2012","122.74","122.04","123.28","121.73","0.58%"
"Aug 06, 2012","122.03","122.88","123.17","121.68","-0.60%"
"Aug 03, 2012","122.77","121.37","123.13","121.02","1.13%"
